customer_id_original;full_name;city;state;zipcode;rfm_id;created_at;updated_at
1183;Philip King;Phoenix;AZ;85029;3;13/09/2025 22:48;22/09/2025 22:48
1184;Mary Moran;Caguas;PR;725;5;31/08/2025 9:28;16/09/2025 9:28
1185;Rachel Smith;Saint Paul;MN;55112;5;27/01/2026 8:43;14/02/2026 8:43
1186;Mary Soto;Caguas;PR;725;3;22/02/2025 1:18;11/03/2025 1:18
1187;Dorothy Vazquez;Danbury;CT;6810;6;17/02/2026 14:08;07/03/2026 14:08
1188;Crystal Smith;Caguas;PR;725;4;21/12/2025 10:25;02/01/2026 10:25
1189;Mary Deleon;Detroit;MI;48238;4;10/11/2025 22:54;15/11/2025 22:54
1190;Madison Smith;Caguas;PR;725;6;04/10/2025 2:01;24/10/2025 2:01
1191;Mary Fitzpatrick;Annandale;VA;22003;1;13/09/2025 19:58;03/10/2025 19:58
1192;Edward Mccann;Washington;PA;15301;6;08/09/2025 15:41;23/09/2025 15:41
1193;Mary Smith;Caguas;PR;725;2;09/05/2025 2:39;18/05/2025 2:39
1194;Matthew Zimmerman;Riverside;CA;92504;5;08/11/2025 0:16;15/11/2025 0:16
1195;Danielle Smith;Caguas;PR;725;6;25/01/2025 13:04;29/01/2025 13:04
1196;Mary Leonard;Bronx;NY;10457;1;02/12/2025 7:56;11/12/2025 7:56
1197;Michael Smith;Houston;TX;77083;1;22/05/2025 11:13;05/06/2025 11:13
1198;Beverly Tate;Caguas;PR;725;5;24/07/2025 16:37;07/08/2025 16:37
1199;Mary Smith;Philadelphia;PA;19120;5;11/07/2025 0:18;18/07/2025 0:18
1200;Rebecca Parker;Brooklyn;NY;11238;6;08/05/2025 19:52;23/05/2025 19:52
1201;Mary Hughes;Caguas;PR;725;2;28/03/2026 16:53;05/04/2026 16:53
1202;Andrea Clayton;Plainfield;IL;60544;2;11/03/2025 9:37;13/03/2025 9:37
1203;Mary Smith;Caguas;PR;725;4;10/01/2025 4:28;18/01/2025 4:28
1204;Nicole Anderson;Berwyn;IL;60402;1;18/01/2025 18:15;02/02/2025 18:15
1205;Mary Powell;Miami;FL;33126;3;04/04/2025 17:48;24/04/2025 17:48
1206;Tammy Montgomery;Caguas;PR;725;1;01/05/2025 11:46;11/05/2025 11:46
1207;Mary Smith;Diamond Bar;CA;91765;4;21/01/2025 20:50;08/02/2025 20:50
1208;Lauren Jackson;Caguas;PR;725;1;30/05/2025 11:10;10/06/2025 11:10
1209;Mary Webb;San Marcos;TX;78666;1;11/05/2025 13:26;25/05/2025 13:26
1210;Jeffrey Gardner;Caguas;PR;725;6;08/12/2025 13:29;23/12/2025 13:29
1211;Mary Greer;Los Angeles;CA;90016;3;12/04/2025 8:28;16/04/2025 8:28
1212;William Spears;Caguas;PR;725;4;13/08/2025 17:28;30/08/2025 17:28
1213;Jason Smith;Eugene;OR;97402;5;17/02/2026 10:30;05/03/2026 10:30
1214;Mildred Morgan;Caguas;PR;725;1;16/05/2025 8:09;05/06/2025 8:09
1215;Joe Hart;Las Vegas;NV;89123;2;19/02/2025 11:18;28/02/2025 11:18
1216;Mary Smith;Caguas;PR;725;1;08/08/2025 8:43;18/08/2025 8:43
1217;Robert Compton;Chicago;IL;60660;2;15/08/2025 17:48;30/08/2025 17:48
1218;Elizabeth Smith;Caguas;PR;725;3;24/02/2026 0:17;01/03/2026 0:17
1219;Angela Freeman;Detroit;MI;48205;4;19/10/2025 14:31;06/11/2025 14:31
1220;Samantha Terry;Muskegon;MI;49442;3;19/03/2026 6:18;26/03/2026 6:18
1221;Mary Smith;Aurora;CO;80011;3;17/12/2025 8:30;25/12/2025 8:30
1222;Michael Garcia;Caguas;PR;725;5;25/07/2025 20:05;07/08/2025 20:05
1223;Richard Perry;Bronx;NY;10469;2;29/05/2025 16:54;11/06/2025 16:54
1224;Judy Oconnell;Caguas;PR;725;5;04/08/2025 12:48;05/08/2025 12:48
1225;Mary Smith;Scottsdale;AZ;85254;3;12/01/2026 2:57;13/01/2026 2:57
1226;Dorothy Soto;Caguas;PR;725;4;10/08/2025 2:41;26/08/2025 2:41
1227;Mary Fields;Brooklyn;NY;11209;5;23/01/2025 23:12;08/02/2025 23:12
1228;Diana Smith;Sunnyvale;CA;94086;5;13/12/2025 20:03;18/12/2025 20:03
1229;Mary Brewer;Caguas;PR;725;2;25/01/2026 0:00;29/01/2026 0:00
1230;Edward Smith;Ventura;CA;93003;1;20/03/2026 17:30;03/04/2026 17:30
1231;Mary Norman;Caguas;PR;725;2;18/01/2025 14:40;27/01/2025 14:40
1232;Betty Smith;Peoria;AZ;85345;2;25/12/2025 4:29;30/12/2025 4:29
1233;Mary Sims;Winnetka;CA;91306;5;27/01/2025 1:22;10/02/2025 1:22
1234;Steven Bond;Caguas;PR;725;4;03/02/2026 2:56;07/02/2026 2:56
1235;Mary Smith;Fairfield;CA;94533;6;14/08/2025 21:23;27/08/2025 21:23
1236;Virginia Robertson;Chapel Hill;NC;27514;6;05/11/2025 19:51;15/11/2025 19:51
1237;Mary Todd;Houston;TX;77080;5;26/11/2025 10:37;08/12/2025 10:37
1238;Angela Massey;Caguas;PR;725;1;21/03/2026 21:05;24/03/2026 21:05
1239;Nicholas Smith;Chicago;IL;60640;6;23/11/2025 7:54;02/12/2025 7:54
1240;Mary Warner;Raleigh;NC;27610;2;10/12/2025 14:22;28/12/2025 14:22
1241;Jeffrey Smith;Caguas;PR;725;4;04/02/2025 17:19;13/02/2025 17:19
1242;Mary Reeves;O Fallon;MO;63366;4;05/02/2025 7:24;07/02/2025 7:24
1243;Joan Rosales;Caguas;PR;725;5;26/01/2026 21:00;11/02/2026 21:00
1244;Mary Smith;Fond Du Lac;WI;54935;6;11/05/2025 10:42;20/05/2025 10:42
1245;Gregory Torres;Caguas;PR;725;4;01/10/2025 2:46;15/10/2025 2:46
1246;Mary Smith;Everett;WA;98208;6;21/01/2025 5:10;27/01/2025 5:10
1247;Robert Montgomery;Caguas;PR;725;4;10/05/2025 6:51;22/05/2025 6:51
1248;Karen Smith;Reseda;CA;91335;3;06/07/2025 6:40;16/07/2025 6:40
1249;Donald Odom;San Antonio;TX;78207;4;18/01/2025 3:45;22/01/2025 3:45
1250;Teresa Smith;New Bedford;MA;2740;6;25/12/2025 11:29;12/01/2026 11:29
1251;Mary Adams;Caguas;PR;725;1;16/12/2025 18:23;20/12/2025 18:23
1252;Thomas Medina;New York;NY;10016;2;05/09/2025 21:26;25/09/2025 21:26
1253;Alice Smith;Enfield;CT;6082;2;28/07/2025 18:07;09/08/2025 18:07
1254;Mary Barker;Caguas;PR;725;4;29/06/2025 15:53;08/07/2025 15:53
1255;Richard Goodman;New York;NY;10032;5;08/02/2026 13:46;19/02/2026 13:46
1256;Rebecca Smith;West Covina;CA;91790;2;12/02/2025 23:38;19/02/2025 23:38
1257;Dylan Perry;Caguas;PR;725;6;18/06/2025 23:01;20/06/2025 23:01
1258;Mary Dyer;Houston;TX;77072;1;02/10/2025 20:57;12/10/2025 20:57
1259;John Smith;Everett;WA;98208;1;01/12/2025 17:36;20/12/2025 17:36
1260;Kelly Calderon;Caguas;PR;725;4;27/04/2025 6:08;13/05/2025 6:08
1261;Victoria Hancock;Fullerton;CA;92833;6;25/05/2025 18:11;30/05/2025 18:11
1262;Mary Smith;Caguas;PR;725;3;25/05/2025 15:10;30/05/2025 15:10
1263;Emily Gould;Ontario;CA;91764;3;09/03/2025 13:28;27/03/2025 13:28
1264;Melissa Smith;Caguas;PR;725;6;18/12/2025 16:50;18/12/2025 16:50
1265;Albert Jones;San Francisco;CA;94122;6;09/03/2025 0:30;15/03/2025 0:30
1266;Mary Armstrong;Caguas;PR;725;2;13/06/2025 8:35;14/06/2025 8:35
1267;Sharon Mclaughlin;Florissant;MO;63033;3;03/08/2025 3:54;10/08/2025 3:54
1268;Jerry Smith;Caguas;PR;725;4;23/01/2025 18:23;11/02/2025 18:23
1269;Mary Young;Santa Ana;CA;92701;2;12/12/2025 19:28;30/12/2025 19:28
1270;Stephen Lynch;Caguas;PR;725;6;07/09/2025 7:09;14/09/2025 7:09
1271;Carolyn Shea;Simi Valley;CA;93065;3;16/12/2025 1:42;29/12/2025 1:42
1272;Mary Smith;Bolingbrook;IL;60440;3;20/12/2025 17:58;06/01/2026 17:58
1273;Maria Evans;Caguas;PR;725;6;02/05/2025 18:17;05/05/2025 18:17
1274;Mary Richmond;Virginia Beach;VA;23455;6;03/05/2025 5:34;20/05/2025 5:34
1275;Amanda Smith;Caguas;PR;725;2;08/09/2025 4:22;12/09/2025 4:22
1276;Mary Davis;Honolulu;HI;96817;1;28/03/2026 16:44;08/04/2026 16:44
1277;Patrick Bishop;Beloit;WI;53511;4;27/04/2025 0:55;14/05/2025 0:55
1278;Mary Smith;San Antonio;TX;78240;5;31/01/2025 23:40;19/02/2025 23:40
1279;Alexander Williams;Caguas;PR;725;6;11/12/2025 11:36;20/12/2025 11:36
1280;Mary Adams;San Diego;CA;92114;2;08/03/2025 0:12;20/03/2025 0:12
1281;Johnny Garrison;Modesto;CA;95355;2;10/02/2025 21:43;26/02/2025 21:43
1282;Mary Smith;Caguas;PR;725;4;23/09/2025 17:15;06/10/2025 17:15
1283;Ashley White;Hawthorne;CA;90250;3;08/05/2025 8:45;09/05/2025 8:45
1284;Mary Wells;Chino Hills;CA;91709;3;18/01/2026 23:44;27/01/2026 23:44
1285;Ruth Petersen;Caguas;PR;725;4;12/07/2025 12:30;31/07/2025 12:30
1286;Nathan Smith;Las Vegas;NV;89101;6;15/06/2025 18:52;27/06/2025 18:52
1287;Mary Davis;Methuen;MA;1844;1;28/08/2025 9:40;16/09/2025 9:40
1288;Evelyn Thompson;Caguas;PR;725;2;30/09/2025 8:09;07/10/2025 8:09
1289;Mary Dominguez;Virginia Beach;VA;23454;4;19/12/2025 18:02;02/01/2026 18:02
1290;Carolyn Charles;Chesapeake;VA;23322;5;01/02/2026 12:37;13/02/2026 12:37
1291;Mary Smith;Massillon;OH;44646;3;10/04/2025 9:43;21/04/2025 9:43
1292;Mildred Stephens;Caguas;PR;725;1;25/03/2025 2:53;31/03/2025 2:53
1293;Mary Carey;Methuen;MA;1844;4;24/03/2026 15:07;08/04/2026 15:07
1294;Elizabeth Smith;Caguas;PR;725;5;14/09/2025 10:39;27/09/2025 10:39
1295;Theresa Lopez;Winnetka;CA;91306;5;12/02/2026 16:27;16/02/2026 16:27
1296;Mary King;Caguas;PR;725;6;10/11/2025 1:09;23/11/2025 1:09
1297;Christopher Roberts;San Diego;CA;92105;5;27/08/2025 3:10;07/09/2025 3:10
1298;Susan Fuller;San Jose;CA;95125;3;27/09/2025 7:08;05/10/2025 7:08
1299;Mary Smith;Caguas;PR;725;2;21/05/2025 21:22;30/05/2025 21:22
1300;Hannah Hawkins;Mission;TX;78572;2;25/06/2025 18:31;02/07/2025 18:31
1301;Mary Smith;Cerritos;CA;90703;4;19/01/2026 4:02;29/01/2026 4:02
1302;Alice Edwards;Caguas;PR;725;4;06/01/2025 17:42;21/01/2025 17:42
1303;Mary Contreras;Dallas;TX;75231;2;02/04/2025 15:56;08/04/2025 15:56
1304;Frank Smith;Caguas;PR;725;1;23/10/2025 11:58;09/11/2025 11:58
1305;Mary Johnson;Columbia;SC;29223;6;19/10/2025 12:51;21/10/2025 12:51
1306;Zachary Taylor;Caguas;PR;725;3;13/02/2025 5:01;24/02/2025 5:01
1307;Austin Elliott;Highland;CA;92346;1;03/03/2025 2:52;16/03/2025 2:52
1308;Mary Smith;Caguas;PR;725;6;10/02/2025 19:48;15/02/2025 19:48
1309;Mildred Rios;Roswell;NM;88201;3;14/02/2026 2:08;27/02/2026 2:08
1310;Mary Smith;Indianapolis;IN;46227;3;22/03/2026 20:02;11/04/2026 20:02
1311;Jacob Wheeler;West Chester;PA;19382;3;07/01/2025 6:06;08/01/2025 6:06
1312;Mary Smith;Caguas;PR;725;1;12/01/2025 18:51;31/01/2025 18:51
1313;Terry Lawson;Antioch;TN;37013;2;23/12/2025 1:25;08/01/2026 1:25
1314;Mary Smith;Anaheim;CA;92802;5;14/02/2026 21:55;02/03/2026 21:55
1315;Victoria Edwards;Caguas;PR;725;4;05/03/2025 21:43;23/03/2025 21:43
1316;Mary Malone;Houston;TX;77084;6;03/01/2026 17:49;03/01/2026 17:49
1317;Robert Smith;Lake Forest;CA;92630;5;31/10/2025 14:35;07/11/2025 14:35
1318;Mary Freeman;Perth Amboy;NJ;8861;1;10/07/2025 21:20;29/07/2025 21:20
1319;Angela Chapman;Caguas;PR;725;5;06/12/2025 20:18;07/12/2025 20:18
1320;Mary Bishop;Los Angeles;CA;90011;2;07/08/2025 6:36;20/08/2025 6:36
1321;Shirley Smith;Santa Clara;CA;95051;1;05/08/2025 3:45;06/08/2025 3:45
1322;Aaron Williamson;Memphis;TN;38128;5;08/11/2025 22:57;24/11/2025 22:57
1323;Mary Donovan;Caguas;PR;725;2;05/01/2026 19:43;19/01/2026 19:43
1324;Anthony Smith;Milpitas;CA;95035;3;02/01/2025 0:17;07/01/2025 0:17
1325;Gregory Nelson;New Haven;CT;6511;5;05/03/2026 1:02;24/03/2026 1:02
1326;Mary Edwards;Caguas;PR;725;2;29/01/2025 13:40;30/01/2025 13:40
1327;Kelly Elliott;Chicago;IL;60637;1;11/01/2025 14:58;19/01/2025 14:58
1328;Denise Smith;Wayne;NJ;7470;4;25/02/2026 5:01;17/03/2026 5:01
1329;Mary Gardner;Las Vegas;NV;89101;6;02/02/2026 3:53;10/02/2026 3:53
1330;Tiffany Warner;Caguas;PR;725;1;30/03/2026 16:06;01/04/2026 16:06
1331;Mary Smith;Panorama City;CA;91402;1;25/01/2025 7:54;31/01/2025 7:54
1332;Carolyn Gonzalez;Baltimore;MD;21206;3;20/01/2026 17:44;05/02/2026 17:44
1333;Mary Massey;Colorado Springs;CO;80906;1;20/08/2025 18:59;04/09/2025 18:59
1334;Roger Dunlap;Caguas;PR;725;4;08/01/2026 4:28;24/01/2026 4:28
1335;Mary Smith;Winter Park;FL;32792;5;21/06/2025 12:42;22/06/2025 12:42
1336;Donald Rogers;San Diego;CA;92111;6;22/02/2025 18:18;03/03/2025 18:18
1337;Mary Duncan;Caguas;PR;725;4;01/04/2025 18:46;01/04/2025 18:46
1338;Linda Smith;Conway;AR;72032;4;19/06/2025 6:25;02/07/2025 6:25
1339;Melissa Mack;Caguas;PR;725;4;25/03/2026 5:08;11/04/2026 5:08
1340;Mary Smith;West Chester;PA;19382;2;01/09/2025 7:11;15/09/2025 7:11
1341;Joseph Brown;Caguas;PR;725;6;20/02/2026 11:36;09/03/2026 11:36
1342;Laura Savage;Saint Peters;MO;63376;4;24/08/2025 9:39;30/08/2025 9:39
1343;Julia Smith;Del Rio;TX;78840;3;30/06/2025 8:43;03/07/2025 8:43
1344;Mary Brown;Caguas;PR;725;5;20/05/2025 19:35;25/05/2025 19:35
1345;Adam Wilson;Mentor;OH;44060;1;07/09/2025 22:10;08/09/2025 22:10
1346;Mary Gutierrez;Caguas;PR;725;3;21/08/2025 2:02;04/09/2025 2:02
1347;Alan Gillespie;Hayward;CA;94544;3;22/02/2026 8:38;03/03/2026 8:38
1348;Mary Smith;Encinitas;CA;92024;5;27/04/2025 23:29;12/05/2025 23:29
1349;John Wood;Caguas;PR;725;2;09/04/2025 8:26;09/04/2025 8:26
1350;Joseph Patterson;Guaynabo;PR;969;1;06/03/2026 18:47;15/03/2026 18:47
1351;Mary Stone;Caguas;PR;725;3;07/03/2026 17:07;08/03/2026 17:07
1352;William Strickland;Lawrence;MA;1841;5;31/10/2025 18:02;16/11/2025 18:02
1353;Victoria Rocha;Caguas;PR;725;1;05/04/2025 18:55;19/04/2025 18:55
1354;Mary Smith;Opelousas;LA;70570;3;29/09/2025 14:47;09/10/2025 14:47
1355;Samuel Johnson;Caguas;PR;725;1;10/12/2025 5:27;22/12/2025 5:27
1356;Albert Mitchell;San Juan;PR;924;5;05/03/2025 17:30;10/03/2025 17:30
1357;Mary Smith;Stockton;CA;95207;6;30/05/2025 6:43;31/05/2025 6:43
1358;Gloria Jensen;Caguas;PR;725;1;26/11/2025 22:10;03/12/2025 22:10
1359;Brittany Smith;Canyon Country;CA;91351;5;25/10/2025 18:13;03/11/2025 18:13
1360;Mary Jones;Caguas;PR;725;3;26/01/2026 7:11;27/01/2026 7:11
1361;Jacob Harris;San Francisco;CA;94109;5;03/07/2025 7:05;06/07/2025 7:05
1362;Dennis Smith;Caguas;PR;725;5;07/01/2026 14:28;27/01/2026 14:28
1363;Kathy Rios;Washington;DC;20020;4;01/03/2025 11:51;06/03/2025 11:51
1364;Mary Kirk;Caguas;PR;725;2;11/01/2026 6:53;13/01/2026 6:53
1365;Evelyn Smith;Corona;NY;11368;4;24/03/2026 8:51;31/03/2026 8:51
1366;Mary Haas;Costa Mesa;CA;92626;1;16/10/2025 2:34;30/10/2025 2:34
1367;Nancy Smith;Caguas;PR;725;3;25/04/2025 8:41;25/04/2025 8:41
1368;Donna Wilson;Miami;FL;33175;5;15/12/2025 7:30;19/12/2025 7:30
1369;Mary Walker;Caguas;PR;725;6;11/03/2026 17:59;15/03/2026 17:59
1370;Frank Wheeler;Highland Park;MI;48203;1;03/07/2025 0:03;12/07/2025 0:03
1371;Mary Smith;Caguas;PR;725;5;06/01/2026 17:13;25/01/2026 17:13
1372;Shawn Pace;Virginia Beach;VA;23464;2;30/04/2025 23:42;13/05/2025 23:42
1373;Mary Smith;Caguas;PR;725;4;10/01/2026 22:02;28/01/2026 22:02
1374;Patricia Lin;Miami;FL;33186;5;07/10/2025 7:57;19/10/2025 7:57
1375;Linda Smith;Caguas;PR;725;2;23/10/2025 20:34;24/10/2025 20:34
1376;Mary Austin;Brooklyn;NY;11226;3;22/05/2025 18:56;28/05/2025 18:56
1377;Sean Smith;Rio Grande;PR;745;1;04/11/2025 11:18;13/11/2025 11:18
1378;Mary Brooks;Campbell;CA;95008;5;22/08/2025 21:25;23/08/2025 21:25
1379;Raymond Harvey;Caguas;PR;725;5;24/01/2025 4:33;04/02/2025 4:33
1380;Mary Smith;Huntington Beach;CA;92647;4;18/03/2025 7:24;07/04/2025 7:24
1381;Doris Sanchez;Campbell;CA;95008;1;23/01/2025 1:29;27/01/2025 1:29
1382;Mary Aguilar;Caguas;PR;725;4;17/12/2025 23:56;26/12/2025 23:56
1383;Catherine Smith;Marrero;LA;70072;6;06/05/2025 23:05;06/05/2025 23:05
1384;Mary Mullins;Caguas;PR;725;2;03/07/2025 23:41;03/07/2025 23:41
1385;Catherine Smith;Littleton;CO;80126;3;28/07/2025 13:53;01/08/2025 13:53
1386;Louis Brock;Beaverton;OR;97006;1;11/04/2025 22:17;21/04/2025 22:17
1387;Mary Smith;Caguas;PR;725;1;30/03/2026 21:17;03/04/2026 21:17
1388;William Bell;Virginia Beach;VA;23464;3;27/07/2025 8:23;11/08/2025 8:23
1389;Elizabeth Dominguez;Modesto;CA;95351;1;14/07/2025 4:32;16/07/2025 4:32
1390;Justin Smith;Phoenix;AZ;85029;5;31/08/2025 5:31;17/09/2025 5:31
1391;Philip Hart;Caguas;PR;725;6;22/08/2025 11:31;25/08/2025 11:31
1392;Mary Hardy;Amarillo;TX;79109;4;29/03/2025 21:59;15/04/2025 21:59
1393;Ryan Hodge;Caguas;PR;725;4;24/03/2025 3:04;10/04/2025 3:04
1394;Amber Smith;North Las Vegas;NV;89030;4;28/11/2025 10:54;29/11/2025 10:54
1395;Lori Lucero;Santa Ana;CA;92705;5;18/01/2026 23:24;05/02/2026 23:24
1396;Mary Smith;Caguas;PR;725;4;18/02/2025 15:15;24/02/2025 15:15
1397;Dorothy Carter;Las Vegas;NV;89110;5;06/01/2026 2:58;24/01/2026 2:58
1398;Cheryl Huang;Longmont;CO;80501;6;26/06/2025 5:35;14/07/2025 5:35
1399;Mary Smith;Caguas;PR;725;4;11/04/2025 6:24;11/04/2025 6:24
1400;Aaron Davis;Pompano Beach;FL;33068;1;29/12/2025 5:02;09/01/2026 5:02
1401;Mary Reeves;Lawton;OK;73505;4;09/05/2025 23:21;29/05/2025 23:21
1402;Nancy Mckinney;Dallas;TX;75217;3;26/01/2026 0:33;31/01/2026 0:33
1403;Mary Smith;Bountiful;UT;84010;2;31/01/2026 15:16;10/02/2026 15:16
1404;Jean Gonzalez;Caguas;PR;725;3;02/02/2026 9:57;21/02/2026 9:57
1405;Mary Cowan;Strongsville;OH;44136;4;18/02/2026 18:57;05/03/2026 18:57
1406;Amy Smith;Caguas;PR;725;1;24/03/2025 11:23;09/04/2025 11:23
1407;Olivia White;Bronx;NY;10452;2;25/04/2025 15:54;04/05/2025 15:54
1408;Mary Diaz;Chicago;IL;60657;2;13/02/2026 22:17;03/03/2026 22:17
1409;Arthur Barnes;Caguas;PR;725;6;09/03/2026 14:14;28/03/2026 14:14
1410;Mary Smith;Santa Ana;CA;92703;4;23/07/2025 3:22;30/07/2025 3:22
1411;David Sandoval;Guaynabo;PR;969;2;18/08/2025 6:14;20/08/2025 6:14
1412;Johnny Frazier;Caguas;PR;725;6;11/02/2026 15:38;12/02/2026 15:38
1413;Mary Mcguire;Chicago;IL;60628;3;03/02/2026 22:34;17/02/2026 22:34
1414;Rebecca Smith;Oxnard;CA;93033;1;03/03/2025 22:57;04/03/2025 22:57
1415;Mary Peterson;Long Beach;CA;90813;3;12/02/2025 9:10;17/02/2025 9:10
1416;Edward Pugh;Atlanta;GA;30349;5;12/12/2025 11:37;30/12/2025 11:37
1417;Rachel Smith;Caguas;PR;725;3;02/02/2025 8:56;20/02/2025 8:56
1418;Ann King;Roswell;NM;88201;1;06/08/2025 1:27;06/08/2025 1:27
1419;Mary Black;Brooklyn;NY;11237;4;13/03/2026 23:45;22/03/2026 23:45
1420;Elizabeth Smith;Las Vegas;NV;89123;2;15/01/2025 3:10;17/01/2025 3:10
1421;Karen Farmer;Caguas;PR;725;1;16/02/2025 19:10;03/03/2025 19:10
1422;Edward Smith;Compton;CA;90221;2;17/02/2025 19:16;03/03/2025 19:16
1423;Mary Day;Caguas;PR;725;4;04/04/2025 9:52;07/04/2025 9:52
1424;James Smith;Mesa;AZ;85204;6;01/07/2025 6:47;11/07/2025 6:47
1425;Christina Harvey;Caguas;PR;725;2;11/02/2025 13:20;23/02/2025 13:20
1426;Mary Conner;Long Beach;CA;90813;6;31/01/2025 15:17;03/02/2025 15:17
1427;Eric Smith;Weslaco;TX;78596;1;21/09/2025 11:18;03/10/2025 11:18
1428;Mary Clark;Frankfort;KY;40601;6;24/08/2025 3:44;05/09/2025 3:44
1429;Pamela Murphy;Caguas;PR;725;1;03/03/2025 13:02;03/03/2025 13:02
1430;Henry Smith;Philadelphia;PA;19145;2;25/06/2025 16:27;30/06/2025 16:27
1431;Mary Barrera;Caguas;PR;725;5;01/02/2025 1:08;12/02/2025 1:08
1432;Nathan Smith;Caguas;PR;725;3;23/07/2025 1:18;04/08/2025 1:18
1433;Mary Turner;Fairfield;CA;94533;1;19/01/2025 2:00;07/02/2025 2:00
1434;Denise Smith;Loveland;OH;45140;4;15/08/2025 13:43;20/08/2025 13:43
1435;Mary Wright;Caguas;PR;725;1;14/04/2025 6:16;27/04/2025 6:16
1436;Sarah Smith;Lewisville;TX;75067;6;17/08/2025 16:46;23/08/2025 16:46
1437;Mary Watson;Caguas;PR;725;4;12/08/2025 8:32;21/08/2025 8:32
1438;Jason Smith;Mesa;AZ;85201;5;22/02/2025 1:18;24/02/2025 1:18
1439;Mary Clark;Caguas;PR;725;2;27/12/2025 22:19;10/01/2026 22:19
1440;Kathleen Watson;Bakersfield;CA;93309;4;09/03/2025 13:11;26/03/2025 13:11
1441;Mary Chapman;Houston;TX;77055;2;01/11/2025 0:30;18/11/2025 0:30
1442;Anna Smith;Caguas;PR;725;3;13/02/2026 1:16;21/02/2026 1:16
1443;Denise Cohen;West Orange;NJ;7052;4;17/11/2025 19:11;06/12/2025 19:11
1444;Mary Smith;Caguas;PR;725;4;03/06/2025 3:07;07/06/2025 3:07
1445;Linda Ortiz;San Diego;CA;92115;3;18/03/2026 3:34;24/03/2026 3:34
1446;Carolyn Alexander;Memphis;TN;38118;3;28/07/2025 5:14;28/07/2025 5:14
1447;Grace Smith;Newark;DE;19702;6;09/06/2025 13:37;17/06/2025 13:37
1448;Mary Murray;Caguas;PR;725;4;24/04/2025 3:15;26/04/2025 3:15
1449;James Smith;Lawrenceville;GA;30044;4;14/02/2025 3:03;28/02/2025 3:03
1450;Russell Cameron;Saint Paul;MN;55106;5;30/04/2025 7:35;16/05/2025 7:35
1451;Mary Harding;Pompano Beach;FL;33065;5;17/02/2025 22:49;24/02/2025 22:49
1452;Jennifer Smith;Plainfield;NJ;7060;5;11/05/2025 18:10;31/05/2025 18:10
1453;Deborah Bauer;Caguas;PR;725;3;14/04/2025 3:37;29/04/2025 3:37
1454;Grace Smith;Palo Alto;CA;94303;2;15/10/2025 8:46;02/11/2025 8:46
1455;Mary Gutierrez;Caguas;PR;725;3;18/10/2025 17:15;22/10/2025 17:15
1456;Mark Stein;Spring;TX;77379;5;06/09/2025 18:23;09/09/2025 18:23
1457;Edward Smith;Caguas;PR;725;6;15/09/2025 9:28;17/09/2025 9:28
1458;Nicholas Phelps;Philadelphia;PA;19148;2;13/12/2025 19:17;02/01/2026 19:17
1459;Mary Smith;Caguas;PR;725;4;15/06/2025 23:53;18/06/2025 23:53
1460;George Williams;Santa Cruz;CA;95060;5;14/11/2025 0:17;21/11/2025 0:17
1461;Mary Webb;Caguas;PR;725;6;21/03/2026 4:14;28/03/2026 4:14
1462;Patricia Bartlett;Los Angeles;CA;90016;1;24/12/2025 18:39;27/12/2025 18:39
1463;Mark Smith;Tampa;FL;33624;2;07/05/2025 15:04;10/05/2025 15:04
1464;Amber Dixon;Caguas;PR;725;1;26/03/2026 18:17;27/03/2026 18:17
1465;Mary Smith;Wayne;NJ;7470;1;24/10/2025 2:37;25/10/2025 2:37
1466;Stephen Cole;Lenoir;NC;28645;1;08/06/2025 14:00;15/06/2025 14:00
1467;Mary Bradley;Phoenix;AZ;85035;5;19/02/2026 11:16;04/03/2026 11:16
1468;Robert Smith;Caguas;PR;725;6;23/02/2026 4:58;10/03/2026 4:58
1469;George Day;Los Angeles;CA;90003;1;25/05/2025 5:39;12/06/2025 5:39
1470;Ann Smith;Caguas;PR;725;5;02/11/2025 13:33;04/11/2025 13:33
1471;Lori Riley;Costa Mesa;CA;92627;6;10/08/2025 1:09;12/08/2025 1:09
1472;Mary Smith;Brooklyn;NY;11201;4;26/03/2025 15:33;10/04/2025 15:33
1473;Anthony Young;Caguas;PR;725;1;17/07/2025 17:01;25/07/2025 17:01
1474;Mark Fritz;Milpitas;CA;95035;6;05/05/2025 19:46;14/05/2025 19:46
1475;Mary Smith;Rosemead;CA;91770;3;03/04/2025 9:59;09/04/2025 9:59
1476;Eugene Bray;Ewa Beach;HI;96706;1;23/03/2025 19:19;03/04/2025 19:19
1477;Mary Smith;Caguas;PR;725;1;16/11/2025 16:10;20/11/2025 16:10
1478;Anna Sanchez;Rome;NY;13440;4;30/08/2025 4:13;05/09/2025 4:13
1479;Mary Brennan;Caguas;PR;725;1;07/03/2026 5:08;25/03/2026 5:08
1480;Jacob Ayers;Chicago;IL;60619;6;20/06/2025 8:16;20/06/2025 8:16
1481;Grace Smith;Caguas;PR;725;6;19/06/2025 4:48;25/06/2025 4:48
1482;Mary Greene;Los Angeles;CA;90037;3;26/07/2025 5:53;11/08/2025 5:53
1483;Olivia Smith;Marietta;GA;30066;4;18/07/2025 22:57;21/07/2025 22:57
1484;Mary Hawkins;Woodbridge;VA;22192;5;10/05/2025 8:26;25/05/2025 8:26
1485;Tiffany Smith;Morristown;NJ;7960;3;08/02/2026 2:19;17/02/2026 2:19
